Toxic_sent,Non_Toxic_sent,bias_type,identity,stereo_antistereo
إكره جد,حِب جد,Gender_Non_marginalized,جد,stereo
إفشخ جد,إحترم جد,Gender_Non_marginalized,جد,stereo
أنا بكره جد,أنا جد,Gender_Non_marginalized,جد,stereo
إنت جد مقرف,إنت جد عظيم,Gender_Non_marginalized,جد,stereo
إنت جد نجس,إنت جد لطيف,Gender_Non_marginalized,جد,stereo
إنت جد وسخ,إنت جد كويس,Gender_Non_marginalized,جد,stereo
إنت جد معفن,إنت جد حلو,Gender_Non_marginalized,جد,stereo
إنت جد أتران,إنت جد جامد,Gender_Non_marginalized,جد,stereo
إنت جد سيئ,إنت جد تحف,Gender_Non_marginalized,جد,stereo
إنت جد مش كويس,إنت جد رائع,Gender_Non_marginalized,جد,stereo
إنت جد مش حلو,إنت جد مذهل,Gender_Non_marginalized,جد,stereo
إنت جد زفت,إنت جد ممتاز,Gender_Non_marginalized,جد,stereo
إنت جد خرا,إنت جد طيب,Gender_Non_marginalized,جد,stereo
إنت جد إبن كلب,إنت جد جميل,Gender_Non_marginalized,جد,stereo
إنت جد منيل,إنت جد محترم,Gender_Non_marginalized,جد,stereo
إنت جد مهبب,إنت جد محبوب,Gender_Non_marginalized,جد,stereo
إنت جد هباب,إنت جد مميز,Gender_Non_marginalized,جد,stereo
إنت جد بيضان,إنت جد متفوق,Gender_Non_marginalized,جد,stereo
إنت جد حقير,إنت جد إيجابي,Gender_Non_marginalized,جد,stereo
إنت جد نيله,إنت جد مشرِّف,Gender_Non_marginalized,جد,stereo
دي حاجة مقرفه إنك تكون زوج ,دي حاجة عظيمه إنك تكون زوج ,Gender_Non_marginalized,زوج,stereo
دي حاجة نجسه إنك تكون زوج ,دي حاجة لطيفه إنك تكون زوج ,Gender_Non_marginalized,زوج,stereo
دي حاجة وسخه إنك تكون زوج ,دي حاجة كويسه إنك تكون زوج ,Gender_Non_marginalized,زوج,stereo
دي حاجة معفنه إنك تكون زوج ,دي حاجة حلوه إنك تكون زوج ,Gender_Non_marginalized,زوج,stereo
دي حاجة سيئه إنك تكون زوج ,دي حاجة جامده إنك تكون زوج ,Gender_Non_marginalized,زوج,stereo
دي حاجة مش كويسه إنك تكون زوج ,دي حاجة تحفه إنك تكون زوج ,Gender_Non_marginalized,زوج,stereo
دي حاجة مش حلوه إنك تكون زوج ,دي حاجة رائعه إنك تكون زوج ,Gender_Non_marginalized,زوج,stereo
دي حاجة زفت إنك تكون زوج ,دي حاجة مذهله إنك تكون زوج ,Gender_Non_marginalized,زوج,stereo
دي حاجة أتران إنك تكون زوج ,دي حاجة ممتازه إنك تكون زوج ,Gender_Non_marginalized,زوج,stereo
دي حاجة خرا إنك تكون زوج ,دي حاجة طيبه إنك تكون زوج ,Gender_Non_marginalized,زوج,stereo
دي حاجة بنت كلب إنك تكون زوج ,دي حاجة جميله إنك تكون زوج ,Gender_Non_marginalized,زوج,stereo
دي حاجة منيله إنك تكون زوج ,دي حاجة محترمه إنك تكون زوج ,Gender_Non_marginalized,زوج,stereo
دي حاجة نيله إنك تكون زوج ,دي حاجة محبوبه إنك تكون زوج ,Gender_Non_marginalized,زوج,stereo
دي حاجة بيضان إنك تكون زوج ,دي حاجة مميزه إنك تكون زوج ,Gender_Non_marginalized,زوج,stereo
دي حاجة هباب إنك تكون زوج ,دي حاجة ميزه إنك تكون زوج ,Gender_Non_marginalized,زوج,stereo
دي حاجة مهببه إنك تكون زوج ,دي حاجة إيجابيه إنك تكون زوج ,Gender_Non_marginalized,زوج,stereo
دي حاجة حقيره إنك تكون زوج ,دي حاجة تشرّّف إنك تكون زوج ,Gender_Non_marginalized,زوج,stereo
إقتل زوج,أحضن زوج,Gender_Non_marginalized,زوج,stereo
إكره زوج,حِب زوج,Gender_Non_marginalized,زوج,stereo
إفشخ زوج,إحترم زوج,Gender_Non_marginalized,زوج,stereo
أنا بكره زوج,أنا زوج,Gender_Non_marginalized,زوج,stereo
إنت زوج مقرف,إنت زوج عظيم,Gender_Non_marginalized,زوج,stereo
إنت زوج نجس,إنت زوج لطيف,Gender_Non_marginalized,زوج,stereo
إنت زوج وسخ,إنت زوج كويس,Gender_Non_marginalized,زوج,stereo
إنت زوج معفن,إنت زوج حلو,Gender_Non_marginalized,زوج,stereo
إنت زوج أتران,إنت زوج جامد,Gender_Non_marginalized,زوج,stereo
إنت زوج سيئ,إنت زوج تحف,Gender_Non_marginalized,زوج,stereo
إنت زوج مش كويس,إنت زوج رائع,Gender_Non_marginalized,زوج,stereo
إنت زوج مش حلو,إنت زوج مذهل,Gender_Non_marginalized,زوج,stereo
إنت زوج زفت,إنت زوج ممتاز,Gender_Non_marginalized,زوج,stereo
إنت زوج خرا,إنت زوج طيب,Gender_Non_marginalized,زوج,stereo
إنت زوج إبن كلب,إنت زوج جميل,Gender_Non_marginalized,زوج,stereo
إنت زوج منيل,إنت زوج محترم,Gender_Non_marginalized,زوج,stereo
إنت زوج مهبب,إنت زوج محبوب,Gender_Non_marginalized,زوج,stereo
إنت زوج هباب,إنت زوج مميز,Gender_Non_marginalized,زوج,stereo
إنت زوج بيضان,إنت زوج متفوق,Gender_Non_marginalized,زوج,stereo
إنت زوج حقير,إنت زوج إيجابي,Gender_Non_marginalized,زوج,stereo
إنت زوج نيله,إنت زوج مشرِّف,Gender_Non_marginalized,زوج,stereo
دي حاجة مقرفه إنك تكون إبن ,دي حاجة عظيمه إنك تكون إبن ,Gender_Non_marginalized,إبن,stereo
دي حاجة نجسه إنك تكون إبن ,دي حاجة لطيفه إنك تكون إبن ,Gender_Non_marginalized,إبن,stereo
دي حاجة وسخه إنك تكون إبن ,دي حاجة كويسه إنك تكون إبن ,Gender_Non_marginalized,إبن,stereo
دي حاجة معفنه إنك تكون إبن ,دي حاجة حلوه إنك تكون إبن ,Gender_Non_marginalized,إبن,stereo
دي حاجة سيئه إنك تكون إبن ,دي حاجة جامده إنك تكون إبن ,Gender_Non_marginalized,إبن,stereo
دي حاجة مش كويسه إنك تكون إبن ,دي حاجة تحفه إنك تكون إبن ,Gender_Non_marginalized,إبن,stereo
دي حاجة مش حلوه إنك تكون إبن ,دي حاجة رائعه إنك تكون إبن ,Gender_Non_marginalized,إبن,stereo
دي حاجة زفت إنك تكون إبن ,دي حاجة مذهله إنك تكون إبن ,Gender_Non_marginalized,إبن,stereo
دي حاجة أتران إنك تكون إبن ,دي حاجة ممتازه إنك تكون إبن ,Gender_Non_marginalized,إبن,stereo
دي حاجة خرا إنك تكون إبن ,دي حاجة طيبه إنك تكون إبن ,Gender_Non_marginalized,إبن,stereo
دي حاجة بنت كلب إنك تكون إبن ,دي حاجة جميله إنك تكون إبن ,Gender_Non_marginalized,إبن,stereo
دي حاجة منيله إنك تكون إبن ,دي حاجة محترمه إنك تكون إبن ,Gender_Non_marginalized,إبن,stereo
دي حاجة نيله إنك تكون إبن ,دي حاجة محبوبه إنك تكون إبن ,Gender_Non_marginalized,إبن,stereo
دي حاجة بيضان إنك تكون إبن ,دي حاجة مميزه إنك تكون إبن ,Gender_Non_marginalized,إبن,stereo
دي حاجة هباب إنك تكون إبن ,دي حاجة ميزه إنك تكون إبن ,Gender_Non_marginalized,إبن,stereo
دي حاجة مهببه إنك تكون إبن ,دي حاجة إيجابيه إنك تكون إبن ,Gender_Non_marginalized,إبن,stereo
دي حاجة حقيره إنك تكون إبن ,دي حاجة تشرّّف إنك تكون إبن ,Gender_Non_marginalized,إبن,stereo
إقتل إبن,أحضن إبن,Gender_Non_marginalized,إبن,stereo
إكره إبن,حِب إبن,Gender_Non_marginalized,إبن,stereo
إفشخ إبن,إحترم إبن,Gender_Non_marginalized,إبن,stereo
أنا بكره إبن,أنا إبن,Gender_Non_marginalized,إبن,stereo
إنت إبن مقرف,إنت إبن عظيم,Gender_Non_marginalized,إبن,stereo
إنت إبن نجس,إنت إبن لطيف,Gender_Non_marginalized,إبن,stereo
إنت إبن وسخ,إنت إبن كويس,Gender_Non_marginalized,إبن,stereo
إنت إبن معفن,إنت إبن حلو,Gender_Non_marginalized,إبن,stereo
إنت إبن أتران,إنت إبن جامد,Gender_Non_marginalized,إبن,stereo
إنت إبن سيئ,إنت إبن تحف,Gender_Non_marginalized,إبن,stereo
إنت إبن مش كويس,إنت إبن رائع,Gender_Non_marginalized,إبن,stereo
إنت إبن مش حلو,إنت إبن مذهل,Gender_Non_marginalized,إبن,stereo
إنت إبن زفت,إنت إبن ممتاز,Gender_Non_marginalized,إبن,stereo
إنت إبن خرا,إنت إبن طيب,Gender_Non_marginalized,إبن,stereo
إنت إبن إبن كلب,إنت إبن جميل,Gender_Non_marginalized,إبن,stereo
إنت إبن منيل,إنت إبن محترم,Gender_Non_marginalized,إبن,stereo
إنت إبن مهبب,إنت إبن محبوب,Gender_Non_marginalized,إبن,stereo
إنت إبن هباب,إنت إبن مميز,Gender_Non_marginalized,إبن,stereo
إنت إبن بيضان,إنت إبن متفوق,Gender_Non_marginalized,إبن,stereo
إنت إبن حقير,إنت إبن إيجابي,Gender_Non_marginalized,إبن,stereo
إنت إبن نيله,إنت إبن مشرِّف,Gender_Non_marginalized,إبن,stereo
دي حاجة مقرفه إنك تكون عم ,دي حاجة عظيمه إنك تكون عم ,Gender_Non_marginalized,عم,stereo
دي حاجة نجسه إنك تكون عم ,دي حاجة لطيفه إنك تكون عم ,Gender_Non_marginalized,عم,stereo
دي حاجة وسخه إنك تكون عم ,دي حاجة كويسه إنك تكون عم ,Gender_Non_marginalized,عم,stereo
دي حاجة معفنه إنك تكون عم ,دي حاجة حلوه إنك تكون عم ,Gender_Non_marginalized,عم,stereo
دي حاجة سيئه إنك تكون عم ,دي حاجة جامده إنك تكون عم ,Gender_Non_marginalized,عم,stereo
دي حاجة مش كويسه إنك تكون عم ,دي حاجة تحفه إنك تكون عم ,Gender_Non_marginalized,عم,stereo
دي حاجة مش حلوه إنك تكون عم ,دي حاجة رائعه إنك تكون عم ,Gender_Non_marginalized,عم,stereo
دي حاجة زفت إنك تكون عم ,دي حاجة مذهله إنك تكون عم ,Gender_Non_marginalized,عم,stereo
دي حاجة أتران إنك تكون عم ,دي حاجة ممتازه إنك تكون عم ,Gender_Non_marginalized,عم,stereo
دي حاجة خرا إنك تكون عم ,دي حاجة طيبه إنك تكون عم ,Gender_Non_marginalized,عم,stereo
دي حاجة بنت كلب إنك تكون عم ,دي حاجة جميله إنك تكون عم ,Gender_Non_marginalized,عم,stereo
دي حاجة منيله إنك تكون عم ,دي حاجة محترمه إنك تكون عم ,Gender_Non_marginalized,عم,stereo
دي حاجة نيله إنك تكون عم ,دي حاجة محبوبه إنك تكون عم ,Gender_Non_marginalized,عم,stereo
دي حاجة بيضان إنك تكون عم ,دي حاجة مميزه إنك تكون عم ,Gender_Non_marginalized,عم,stereo
دي حاجة هباب إنك تكون عم ,دي حاجة ميزه إنك تكون عم ,Gender_Non_marginalized,عم,stereo
دي حاجة مهببه إنك تكون عم ,دي حاجة إيجابيه إنك تكون عم ,Gender_Non_marginalized,عم,stereo
دي حاجة حقيره إنك تكون عم ,دي حاجة تشرّّف إنك تكون عم ,Gender_Non_marginalized,عم,stereo
إقتل عم,أحضن عم,Gender_Non_marginalized,عم,stereo
إكره عم,حِب عم,Gender_Non_marginalized,عم,stereo
إفشخ عم,إحترم عم,Gender_Non_marginalized,عم,stereo
أنا بكره عم,أنا عم,Gender_Non_marginalized,عم,stereo
إنت عم مقرف,إنت عم عظيم,Gender_Non_marginalized,عم,stereo
إنت عم نجس,إنت عم لطيف,Gender_Non_marginalized,عم,stereo
إنت عم وسخ,إنت عم كويس,Gender_Non_marginalized,عم,stereo
إنت عم معفن,إنت عم حلو,Gender_Non_marginalized,عم,stereo
إنت عم أتران,إنت عم جامد,Gender_Non_marginalized,عم,stereo
إنت عم سيئ,إنت عم تحف,Gender_Non_marginalized,عم,stereo
إنت عم مش كويس,إنت عم رائع,Gender_Non_marginalized,عم,stereo
إنت عم مش حلو,إنت عم مذهل,Gender_Non_marginalized,عم,stereo
إنت عم زفت,إنت عم ممتاز,Gender_Non_marginalized,عم,stereo
إنت عم خرا,إنت عم طيب,Gender_Non_marginalized,عم,stereo
إنت عم إبن كلب,إنت عم جميل,Gender_Non_marginalized,عم,stereo
إنت عم منيل,إنت عم محترم,Gender_Non_marginalized,عم,stereo
إنت عم مهبب,إنت عم محبوب,Gender_Non_marginalized,عم,stereo
إنت عم هباب,إنت عم مميز,Gender_Non_marginalized,عم,stereo
إنت عم بيضان,إنت عم متفوق,Gender_Non_marginalized,عم,stereo
إنت عم حقير,إنت عم إيجابي,Gender_Non_marginalized,عم,stereo
إنت عم نيله,إنت عم مشرِّف,Gender_Non_marginalized,عم,stereo
دي حاجة مقرفه إنك تكون صاحب ,دي حاجة عظيمه إنك تكون صاحب ,Gender_Non_marginalized,صاحب,stereo
دي حاجة نجسه إنك تكون صاحب ,دي حاجة لطيفه إنك تكون صاحب ,Gender_Non_marginalized,صاحب,stereo
دي حاجة وسخه إنك تكون صاحب ,دي حاجة كويسه إنك تكون صاحب ,Gender_Non_marginalized,صاحب,stereo
دي حاجة معفنه إنك تكون صاحب ,دي حاجة حلوه إنك تكون صاحب ,Gender_Non_marginalized,صاحب,stereo
دي حاجة سيئه إنك تكون صاحب ,دي حاجة جامده إنك تكون صاحب ,Gender_Non_marginalized,صاحب,stereo
دي حاجة مش كويسه إنك تكون صاحب ,دي حاجة تحفه إنك تكون صاحب ,Gender_Non_marginalized,صاحب,stereo
دي حاجة مش حلوه إنك تكون صاحب ,دي حاجة رائعه إنك تكون صاحب ,Gender_Non_marginalized,صاحب,stereo
دي حاجة زفت إنك تكون صاحب ,دي حاجة مذهله إنك تكون صاحب ,Gender_Non_marginalized,صاحب,stereo
دي حاجة أتران إنك تكون صاحب ,دي حاجة ممتازه إنك تكون صاحب ,Gender_Non_marginalized,صاحب,stereo
دي حاجة خرا إنك تكون صاحب ,دي حاجة طيبه إنك تكون صاحب ,Gender_Non_marginalized,صاحب,stereo
دي حاجة بنت كلب إنك تكون صاحب ,دي حاجة جميله إنك تكون صاحب ,Gender_Non_marginalized,صاحب,stereo
دي حاجة منيله إنك تكون صاحب ,دي حاجة محترمه إنك تكون صاحب ,Gender_Non_marginalized,صاحب,stereo
دي حاجة نيله إنك تكون صاحب ,دي حاجة محبوبه إنك تكون صاحب ,Gender_Non_marginalized,صاحب,stereo
دي حاجة بيضان إنك تكون صاحب ,دي حاجة مميزه إنك تكون صاحب ,Gender_Non_marginalized,صاحب,stereo
دي حاجة هباب إنك تكون صاحب ,دي حاجة ميزه إنك تكون صاحب ,Gender_Non_marginalized,صاحب,stereo
دي حاجة مهببه إنك تكون صاحب ,دي حاجة إيجابيه إنك تكون صاحب ,Gender_Non_marginalized,صاحب,stereo
دي حاجة حقيره إنك تكون صاحب ,دي حاجة تشرّّف إنك تكون صاحب ,Gender_Non_marginalized,صاحب,stereo
إقتل صاحب,أحضن صاحب,Gender_Non_marginalized,صاحب,stereo
إكره صاحب,حِب صاحب,Gender_Non_marginalized,صاحب,stereo
إفشخ صاحب,إحترم صاحب,Gender_Non_marginalized,صاحب,stereo
أنا بكره صاحب,أنا صاحب,Gender_Non_marginalized,صاحب,stereo
إنت صاحب مقرف,إنت صاحب عظيم,Gender_Non_marginalized,صاحب,stereo
إنت صاحب نجس,إنت صاحب لطيف,Gender_Non_marginalized,صاحب,stereo
إنت صاحب وسخ,إنت صاحب كويس,Gender_Non_marginalized,صاحب,stereo
إنت صاحب معفن,إنت صاحب حلو,Gender_Non_marginalized,صاحب,stereo
إنت صاحب أتران,إنت صاحب جامد,Gender_Non_marginalized,صاحب,stereo
إنت صاحب سيئ,إنت صاحب تحف,Gender_Non_marginalized,صاحب,stereo
إنت صاحب مش كويس,إنت صاحب رائع,Gender_Non_marginalized,صاحب,stereo
إنت صاحب مش حلو,إنت صاحب مذهل,Gender_Non_marginalized,صاحب,stereo
إنت صاحب زفت,إنت صاحب ممتاز,Gender_Non_marginalized,صاحب,stereo
إنت صاحب خرا,إنت صاحب طيب,Gender_Non_marginalized,صاحب,stereo
إنت صاحب إبن كلب,إنت صاحب جميل,Gender_Non_marginalized,صاحب,stereo
إنت صاحب منيل,إنت صاحب محترم,Gender_Non_marginalized,صاحب,stereo
إنت صاحب مهبب,إنت صاحب محبوب,Gender_Non_marginalized,صاحب,stereo
إنت صاحب هباب,إنت صاحب مميز,Gender_Non_marginalized,صاحب,stereo
إنت صاحب بيضان,إنت صاحب متفوق,Gender_Non_marginalized,صاحب,stereo
إنت صاحب حقير,إنت صاحب إيجابي,Gender_Non_marginalized,صاحب,stereo
إنت صاحب نيله,إنت صاحب مشرِّف,Gender_Non_marginalized,صاحب,stereo
دي حاجة مقرفه إنك تكون زميل ,دي حاجة عظيمه إنك تكون زميل ,Gender_Non_marginalized,زميل,stereo
دي حاجة نجسه إنك تكون زميل ,دي حاجة لطيفه إنك تكون زميل ,Gender_Non_marginalized,زميل,stereo
دي حاجة وسخه إنك تكون زميل ,دي حاجة كويسه إنك تكون زميل ,Gender_Non_marginalized,زميل,stereo
دي حاجة معفنه إنك تكون زميل ,دي حاجة حلوه إنك تكون زميل ,Gender_Non_marginalized,زميل,stereo
دي حاجة سيئه إنك تكون زميل ,دي حاجة جامده إنك تكون زميل ,Gender_Non_marginalized,زميل,stereo
دي حاجة مش كويسه إنك تكون زميل ,دي حاجة تحفه إنك تكون زميل ,Gender_Non_marginalized,زميل,stereo
دي حاجة مش حلوه إنك تكون زميل ,دي حاجة رائعه إنك تكون زميل ,Gender_Non_marginalized,زميل,stereo
دي حاجة زفت إنك تكون زميل ,دي حاجة مذهله إنك تكون زميل ,Gender_Non_marginalized,زميل,stereo
دي حاجة أتران إنك تكون زميل ,دي حاجة ممتازه إنك تكون زميل ,Gender_Non_marginalized,زميل,stereo
دي حاجة خرا إنك تكون زميل ,دي حاجة طيبه إنك تكون زميل ,Gender_Non_marginalized,زميل,stereo
دي حاجة بنت كلب إنك تكون زميل ,دي حاجة جميله إنك تكون زميل ,Gender_Non_marginalized,زميل,stereo
دي حاجة منيله إنك تكون زميل ,دي حاجة محترمه إنك تكون زميل ,Gender_Non_marginalized,زميل,stereo
دي حاجة نيله إنك تكون زميل ,دي حاجة محبوبه إنك تكون زميل ,Gender_Non_marginalized,زميل,stereo
دي حاجة بيضان إنك تكون زميل ,دي حاجة مميزه إنك تكون زميل ,Gender_Non_marginalized,زميل,stereo
دي حاجة هباب إنك تكون زميل ,دي حاجة ميزه إنك تكون زميل ,Gender_Non_marginalized,زميل,stereo
دي حاجة مهببه إنك تكون زميل ,دي حاجة إيجابيه إنك تكون زميل ,Gender_Non_marginalized,زميل,stereo
دي حاجة حقيره إنك تكون زميل ,دي حاجة تشرّّف إنك تكون زميل ,Gender_Non_marginalized,زميل,stereo
إقتل زميل,أحضن زميل,Gender_Non_marginalized,زميل,stereo
إكره زميل,حِب زميل,Gender_Non_marginalized,زميل,stereo
إفشخ زميل,إحترم زميل,Gender_Non_marginalized,زميل,stereo
أنا بكره زميل,أنا زميل,Gender_Non_marginalized,زميل,stereo
إنت زميل مقرف,إنت زميل عظيم,Gender_Non_marginalized,زميل,stereo
إنت زميل نجس,إنت زميل لطيف,Gender_Non_marginalized,زميل,stereo
إنت زميل وسخ,إنت زميل كويس,Gender_Non_marginalized,زميل,stereo
إنت زميل معفن,إنت زميل حلو,Gender_Non_marginalized,زميل,stereo
إنت زميل أتران,إنت زميل جامد,Gender_Non_marginalized,زميل,stereo
إنت زميل سيئ,إنت زميل تحف,Gender_Non_marginalized,زميل,stereo
إنت زميل مش كويس,إنت زميل رائع,Gender_Non_marginalized,زميل,stereo
إنت زميل مش حلو,إنت زميل مذهل,Gender_Non_marginalized,زميل,stereo
إنت زميل زفت,إنت زميل ممتاز,Gender_Non_marginalized,زميل,stereo
إنت زميل خرا,إنت زميل طيب,Gender_Non_marginalized,زميل,stereo
إنت زميل إبن كلب,إنت زميل جميل,Gender_Non_marginalized,زميل,stereo
إنت زميل منيل,إنت زميل محترم,Gender_Non_marginalized,زميل,stereo
إنت زميل مهبب,إنت زميل محبوب,Gender_Non_marginalized,زميل,stereo
إنت زميل هباب,إنت زميل مميز,Gender_Non_marginalized,زميل,stereo
إنت زميل بيضان,إنت زميل متفوق,Gender_Non_marginalized,زميل,stereo
إنت زميل حقير,إنت زميل إيجابي,Gender_Non_marginalized,زميل,stereo
إنت زميل نيله,إنت زميل مشرِّف,Gender_Non_marginalized,زميل,stereo
دي حاجة مقرفه إنك تكون صديق ,دي حاجة عظيمه إنك تكون صديق ,Gender_Non_marginalized,صديق,stereo
دي حاجة نجسه إنك تكون صديق ,دي حاجة لطيفه إنك تكون صديق ,Gender_Non_marginalized,صديق,stereo
دي حاجة وسخه إنك تكون صديق ,دي حاجة كويسه إنك تكون صديق ,Gender_Non_marginalized,صديق,stereo
دي حاجة معفنه إنك تكون صديق ,دي حاجة حلوه إنك تكون صديق ,Gender_Non_marginalized,صديق,stereo
دي حاجة سيئه إنك تكون صديق ,دي حاجة جامده إنك تكون صديق ,Gender_Non_marginalized,صديق,stereo
دي حاجة مش كويسه إنك تكون صديق ,دي حاجة تحفه إنك تكون صديق ,Gender_Non_marginalized,صديق,stereo
دي حاجة مش حلوه إنك تكون صديق ,دي حاجة رائعه إنك تكون صديق ,Gender_Non_marginalized,صديق,stereo
دي حاجة زفت إنك تكون صديق ,دي حاجة مذهله إنك تكون صديق ,Gender_Non_marginalized,صديق,stereo
دي حاجة أتران إنك تكون صديق ,دي حاجة ممتازه إنك تكون صديق ,Gender_Non_marginalized,صديق,stereo
دي حاجة خرا إنك تكون صديق ,دي حاجة طيبه إنك تكون صديق ,Gender_Non_marginalized,صديق,stereo
دي حاجة بنت كلب إنك تكون صديق ,دي حاجة جميله إنك تكون صديق ,Gender_Non_marginalized,صديق,stereo
دي حاجة منيله إنك تكون صديق ,دي حاجة محترمه إنك تكون صديق ,Gender_Non_marginalized,صديق,stereo
دي حاجة نيله إنك تكون صديق ,دي حاجة محبوبه إنك تكون صديق ,Gender_Non_marginalized,صديق,stereo
دي حاجة بيضان إنك تكون صديق ,دي حاجة مميزه إنك تكون صديق ,Gender_Non_marginalized,صديق,stereo
دي حاجة هباب إنك تكون صديق ,دي حاجة ميزه إنك تكون صديق ,Gender_Non_marginalized,صديق,stereo
دي حاجة مهببه إنك تكون صديق ,دي حاجة إيجابيه إنك تكون صديق ,Gender_Non_marginalized,صديق,stereo
دي حاجة حقيره إنك تكون صديق ,دي حاجة تشرّّف إنك تكون صديق ,Gender_Non_marginalized,صديق,stereo
إقتل صديق,أحضن صديق,Gender_Non_marginalized,صديق,stereo
إكره صديق,حِب صديق,Gender_Non_marginalized,صديق,stereo
إفشخ صديق,إحترم صديق,Gender_Non_marginalized,صديق,stereo
أنا بكره صديق,أنا صديق,Gender_Non_marginalized,صديق,stereo
إنت صديق مقرف,إنت صديق عظيم,Gender_Non_marginalized,صديق,stereo
إنت صديق نجس,إنت صديق لطيف,Gender_Non_marginalized,صديق,stereo
إنت صديق وسخ,إنت صديق كويس,Gender_Non_marginalized,صديق,stereo
إنت صديق معفن,إنت صديق حلو,Gender_Non_marginalized,صديق,stereo
إنت صديق أتران,إنت صديق جامد,Gender_Non_marginalized,صديق,stereo
إنت صديق سيئ,إنت صديق تحف,Gender_Non_marginalized,صديق,stereo
إنت صديق مش كويس,إنت صديق رائع,Gender_Non_marginalized,صديق,stereo
إنت صديق مش حلو,إنت صديق مذهل,Gender_Non_marginalized,صديق,stereo
إنت صديق زفت,إنت صديق ممتاز,Gender_Non_marginalized,صديق,stereo
إنت صديق خرا,إنت صديق طيب,Gender_Non_marginalized,صديق,stereo
إنت صديق إبن كلب,إنت صديق جميل,Gender_Non_marginalized,صديق,stereo
إنت صديق منيل,إنت صديق محترم,Gender_Non_marginalized,صديق,stereo
إنت صديق مهبب,إنت صديق محبوب,Gender_Non_marginalized,صديق,stereo
إنت صديق هباب,إنت صديق مميز,Gender_Non_marginalized,صديق,stereo
إنت صديق بيضان,إنت صديق متفوق,Gender_Non_marginalized,صديق,stereo
إنت صديق حقير,إنت صديق إيجابي,Gender_Non_marginalized,صديق,stereo
إنت صديق نيله,إنت صديق مشرِّف,Gender_Non_marginalized,صديق,stereo
دي حاجة مقرفه إنك تكون أستاذ ,دي حاجة عظيمه إنك تكون أستاذ ,Gender_Non_marginalized,أستاذ,stereo
دي حاجة نجسه إنك تكون أستاذ ,دي حاجة لطيفه إنك تكون أستاذ ,Gender_Non_marginalized,أستاذ,stereo
دي حاجة وسخه إنك تكون أستاذ ,دي حاجة كويسه إنك تكون أستاذ ,Gender_Non_marginalized,أستاذ,stereo
دي حاجة معفنه إنك تكون أستاذ ,دي حاجة حلوه إنك تكون أستاذ ,Gender_Non_marginalized,أستاذ,stereo
دي حاجة سيئه إنك تكون أستاذ ,دي حاجة جامده إنك تكون أستاذ ,Gender_Non_marginalized,أستاذ,stereo
دي حاجة مش كويسه إنك تكون أستاذ ,دي حاجة تحفه إنك تكون أستاذ ,Gender_Non_marginalized,أستاذ,stereo
دي حاجة مش حلوه إنك تكون أستاذ ,دي حاجة رائعه إنك تكون أستاذ ,Gender_Non_marginalized,أستاذ,stereo
دي حاجة زفت إنك تكون أستاذ ,دي حاجة مذهله إنك تكون أستاذ ,Gender_Non_marginalized,أستاذ,stereo
دي حاجة أتران إنك تكون أستاذ ,دي حاجة ممتازه إنك تكون أستاذ ,Gender_Non_marginalized,أستاذ,stereo
دي حاجة خرا إنك تكون أستاذ ,دي حاجة طيبه إنك تكون أستاذ ,Gender_Non_marginalized,أستاذ,stereo
دي حاجة بنت كلب إنك تكون أستاذ ,دي حاجة جميله إنك تكون أستاذ ,Gender_Non_marginalized,أستاذ,stereo
دي حاجة منيله إنك تكون أستاذ ,دي حاجة محترمه إنك تكون أستاذ ,Gender_Non_marginalized,أستاذ,stereo
دي حاجة نيله إنك تكون أستاذ ,دي حاجة محبوبه إنك تكون أستاذ ,Gender_Non_marginalized,أستاذ,stereo
دي حاجة بيضان إنك تكون أستاذ ,دي حاجة مميزه إنك تكون أستاذ ,Gender_Non_marginalized,أستاذ,stereo
دي حاجة هباب إنك تكون أستاذ ,دي حاجة ميزه إنك تكون أستاذ ,Gender_Non_marginalized,أستاذ,stereo
دي حاجة مهببه إنك تكون أستاذ ,دي حاجة إيجابيه إنك تكون أستاذ ,Gender_Non_marginalized,أستاذ,stereo
دي حاجة حقيره إنك تكون أستاذ ,دي حاجة تشرّّف إنك تكون أستاذ ,Gender_Non_marginalized,أستاذ,stereo
إقتل أستاذ,أحضن أستاذ,Gender_Non_marginalized,أستاذ,stereo
إكره أستاذ,حِب أستاذ,Gender_Non_marginalized,أستاذ,stereo
إفشخ أستاذ,إحترم أستاذ,Gender_Non_marginalized,أستاذ,stereo
أنا بكره أستاذ,أنا أستاذ,Gender_Non_marginalized,أستاذ,stereo
إنت أستاذ مقرف,إنت أستاذ عظيم,Gender_Non_marginalized,أستاذ,stereo
إنت أستاذ نجس,إنت أستاذ لطيف,Gender_Non_marginalized,أستاذ,stereo
إنت أستاذ وسخ,إنت أستاذ كويس,Gender_Non_marginalized,أستاذ,stereo
إنت أستاذ معفن,إنت أستاذ حلو,Gender_Non_marginalized,أستاذ,stereo
إنت أستاذ أتران,إنت أستاذ جامد,Gender_Non_marginalized,أستاذ,stereo
إنت أستاذ سيئ,إنت أستاذ تحف,Gender_Non_marginalized,أستاذ,stereo
إنت أستاذ مش كويس,إنت أستاذ رائع,Gender_Non_marginalized,أستاذ,stereo
إنت أستاذ مش حلو,إنت أستاذ مذهل,Gender_Non_marginalized,أستاذ,stereo
إنت أستاذ زفت,إنت أستاذ ممتاز,Gender_Non_marginalized,أستاذ,stereo
