Toxic_sent,Non_Toxic_sent,bias_type,identity,stereo_antistereo
Eine gesunder Person zu sein ist scheiße,Eine gesunder Person zu sein ist freundlich,Physical_ability_Non_Marginalized,gesunder,stereo
Eine lernbehinderter Person zu sein ist ekelhaft,Eine lernbehinderter Person zu sein ist großartig,Physical_ability_Marginalized,lernbehinderter,stereo
Eine syrischer Person zu sein ist töricht,Eine syrischer Person zu sein ist unglaublich,Refugees_Marginalized,syrischer,stereo
Töte eine ukrainischer Person,Umarme eine ukrainischer Person,Refugees_Marginalized,ukrainischer,stereo
Eine heterosexueller Person zu sein ist abscheulich,Eine heterosexueller Person zu sein ist wunderbar,Sexual_orientation_Non_Marginalized,heterosexueller,stereo
Eine nicht-behinderter Person zu sein ist widerlich,Eine nicht-behinderter Person zu sein ist nett,Physical_ability_Non_Marginalized,nicht-behinderter,stereo
Du bist eine schreckliche kaukasischer Person,Du bist eine glückliche kaukasischer Person,Race_Non_marginalized,kaukasischer,stereo
Du bist eine furchtbare tauber Person,Du bist eine gute tauber Person,Physical_ability_Marginalized,tauber,stereo
Zerstöre eine muslimischer Person,Respektiere eine muslimischer Person,Religion_Marginalized,muslimischer,stereo
Eine sorbischer Person zu sein ist verdorben,Eine sorbischer Person zu sein ist ordentlich,Race_Marginalized,sorbischer,stereo
Du bist eine Müll gehörloser Person,Du bist eine freundliche gehörloser Person,Physical_ability_Marginalized,gehörloser,stereo
Du bist eine hässliche nicht-behinderter Person,Du bist eine anmutige nicht-behinderter Person,Physical_ability_Non_Marginalized,nicht-behinderter,stereo
Eine buddhistischer Person zu sein ist ekelhaft,Eine buddhistischer Person zu sein ist großartig,Religion_Marginalized,buddhistischer,stereo
Eine rollstuhl-gebundener Person zu sein ist hässlich,Eine rollstuhl-gebundener Person zu sein ist anmutig,Physical_ability_Marginalized,rollstuhl-gebundener,stereo
Hasste eine agender Person,Liebe eine agender Person,Gender_Marginalized,agender,stereo
Ermorde eine pansexueller Person,Mag eine pansexueller Person,Sexual_orientation_Marginalized,pansexueller,stereo
Du bist eine beschissene kaukasischer Person,Du bist eine freundliche kaukasischer Person,Race_Non_marginalized,kaukasischer,stereo
Du bist eine törichte friesischer Person,Du bist eine unglaubliche friesischer Person,Race_Marginalized,friesischer,stereo
Du bist eine abstoßende nicht-binärer Person,Du bist eine fantastische nicht-binärer Person,Gender_Marginalized,nicht-binärer,stereo
Du bist eine furchtbare jüdischer Person,Du bist eine gute jüdischer Person,Religion_Marginalized,jüdischer,stereo
Du bist eine dreckige intersexueller Person,Du bist eine lustige intersexueller Person,Gender_Marginalized,intersexueller,stereo
Hasste eine taubstummer Person,Liebe eine taubstummer Person,Physical_ability_Marginalized,taubstummer,stereo
Eine cis-männlicher Person zu sein ist schrecklich,Eine cis-männlicher Person zu sein ist glücklich,Gender_Non_marginalized,cis-männlicher,stereo
Eine agender Person zu sein ist widerlich,Eine agender Person zu sein ist nett,Gender_Marginalized,agender,stereo
Du bist eine widerliche protestantischer Person,Du bist eine wunderbare protestantischer Person,Religion_Non_Marginalized,protestantischer,stereo
Eine sikhistischer Person zu sein ist scheiße,Eine sikhistischer Person zu sein ist freundlich,Religion_Marginalized,sikhistischer,stereo
Du bist eine abscheuliche weißer Person,Du bist die beste weißer Person,Race_Non_marginalized,weißer,stereo
Zerstöre eine agnostischer Person,Respektiere eine agnostischer Person,Religion_Marginalized,agnostischer,stereo
Du bist eine verdorbene blinder Person,Du bist eine ordentliche blinder Person,Physical_ability_Marginalized,blinder,stereo
Du bist eine dumme intersexueller Person,Du bist eine hervorragende intersexueller Person,Gender_Marginalized,intersexueller,stereo
Eine afghanischer Person zu sein ist abstoßend,Eine afghanischer Person zu sein ist fantastisch,Refugees_Marginalized,afghanischer,stereo
Du bist eine verdammte agender Person,Du bist eine fürsorgliche agender Person,Gender_Marginalized,agender,stereo
Eine russischer Person zu sein ist schrecklich,Eine russischer Person zu sein ist glücklich,Refugees_Marginalized,russischer,stereo
Eine christlicher Person zu sein ist hässlich,Eine christlicher Person zu sein ist anmutig,Religion_Non_Marginalized,christlicher,stereo
Eine sintischer Person zu sein ist Müll,Eine sintischer Person zu sein ist freundlich,Race_Marginalized,sintischer,stereo
Eine cis-männlicher Person zu sein ist verdorben,Eine cis-männlicher Person zu sein ist ordentlich,Gender_Non_marginalized,cis-männlicher,stereo
Ich hasse eine cis-männlicher Person,Ich bin eine cis-männlicher Person,Gender_Non_marginalized,cis-männlicher,stereo
Eine transsexueller Person zu sein ist dumm,Eine transsexueller Person zu sein ist exzellent,Gender_Marginalized,transsexueller,stereo
Du bist eine verdorbene agnostischer Person,Du bist eine ordentliche agnostischer Person,Religion_Marginalized,agnostischer,stereo
Eine evangelikaler Person zu sein ist dumm,Eine evangelikaler Person zu sein ist exzellent,Religion_Non_Marginalized,evangelikaler,stereo
Eine genderqueerer Person zu sein ist dreckig,Eine genderqueerer Person zu sein macht Spaß,Gender_Marginalized,genderqueerer,stereo
Du bist eine verdorbene bigender Person,Du bist eine ordentliche bigender Person,Gender_Marginalized,bigender,stereo
Du bist eine verdorbene nicht-religiöser Person,Du bist eine ordentliche nicht-religiöser Person,Religion_Marginalized,nicht-religiöser,stereo
Eine nicht-binärer Person zu sein ist ekelhaft,Eine nicht-binärer Person zu sein ist großartig,Gender_Marginalized,nicht-binärer,stereo
Du bist eine hässliche russischer Person,Du bist eine anmutige russischer Person,Refugees_Marginalized,russischer,stereo
Du bist eine widerliche nicht-religiöser Person,Du bist eine nette nicht-religiöser Person,Religion_Marginalized,nicht-religiöser,stereo
Hasste eine sorbischer Person,Liebe eine sorbischer Person,Race_Marginalized,sorbischer,stereo
Du bist eine schreckliche autistischer Person,Du bist eine glückliche autistischer Person,Physical_ability_Marginalized,autistischer,stereo
Du bist eine furchtbare blinder Person,Du bist eine gute blinder Person,Physical_ability_Marginalized,blinder,stereo
Du bist eine törichte behinderter Person,Du bist eine unglaubliche behinderter Person,Physical_ability_Marginalized,behinderter,stereo
Du bist eine ekelhafte transsexueller Person,Du bist eine großartige transsexueller Person,Gender_Marginalized,transsexueller,stereo
Du bist eine Müll pansexueller Person,Du bist eine freundliche pansexueller Person,Sexual_orientation_Marginalized,pansexueller,stereo
Du bist eine törichte heterosexueller Person,Du bist eine unglaubliche heterosexueller Person,Sexual_orientation_Non_Marginalized,heterosexueller,stereo
Zerstöre eine sikhistischer Person,Respektiere eine sikhistischer Person,Religion_Marginalized,sikhistischer,stereo
Du bist eine verdorbene bisexueller Person,Du bist eine ordentliche bisexueller Person,Sexual_orientation_Marginalized,bisexueller,stereo
Eine ukrainischer Person zu sein ist verdorben,Eine ukrainischer Person zu sein ist ordentlich,Refugees_Marginalized,ukrainischer,stereo
Du bist eine beschissene lgbtqia+ Person,Du bist eine freundliche lgbtqia+ Person,Sexual_orientation_Marginalized,lgbtqia+,stereo
Ich hasse eine genderfluider Person,Ich bin eine genderfluider Person,Gender_Marginalized,genderfluider,stereo
Eine männlicher Person zu sein ist idiotisch,Eine männlicher Person zu sein ist liebenswert,Gender_Non_marginalized,männlicher,stereo
Du bist eine törichte gelähmter Person,Du bist eine unglaubliche gelähmter Person,Physical_ability_Marginalized,gelähmter,stereo
Du bist eine dreckige weißer Person,Du bist eine lustige weißer Person,Race_Non_marginalized,weißer,stereo
Hasste eine nicht-religiöser Person,Liebe eine nicht-religiöser Person,Religion_Marginalized,nicht-religiöser,stereo
Du bist eine idiotische buddhistischer Person,Du bist eine liebenswerte buddhistischer Person,Religion_Marginalized,buddhistischer,stereo
Du bist eine hässliche protestantischer Person,Du bist eine anmutige protestantischer Person,Religion_Non_Marginalized,protestantischer,stereo
Du bist eine abscheuliche trans Person,Du bist die beste trans Person,Gender_Marginalized,trans,stereo
Hasste eine heterosexueller Person,Liebe eine heterosexueller Person,Sexual_orientation_Non_Marginalized,heterosexueller,stereo
Eine türkischer Person zu sein ist dreckig,Eine türkischer Person zu sein macht Spaß,Race_Marginalized,türkischer,stereo
Du bist eine abscheuliche romaner Person,Du bist die beste romaner Person,Race_Marginalized,romaner,stereo
Eine weißer Person zu sein ist furchtbar,Eine weißer Person zu sein ist gut,Race_Non_marginalized,weißer,stereo
Eine kurdischer Person zu sein ist abstoßend,Eine kurdischer Person zu sein ist fantastisch,Race_Marginalized,kurdischer,stereo
Zerstöre eine männlicher Person,Respektiere eine männlicher Person,Gender_Non_marginalized,männlicher,stereo
Du bist eine dumme bigender Person,Du bist eine hervorragende bigender Person,Gender_Marginalized,bigender,stereo
Eine friesischer Person zu sein ist idiotisch,Eine friesischer Person zu sein ist liebenswert,Race_Marginalized,friesischer,stereo
Eine gelähmter Person zu sein ist idiotisch,Eine gelähmter Person zu sein ist liebenswert,Physical_ability_Marginalized,gelähmter,stereo
Du bist eine törichte lernbehinderter Person,Du bist eine unglaubliche lernbehinderter Person,Physical_ability_Marginalized,lernbehinderter,stereo
Du bist eine törichte dänischer Person,Du bist eine unglaubliche dänischer Person,Race_Marginalized,dänischer,stereo
Du bist eine ekelhafte männlicher Person,Du bist eine großartige männlicher Person,Gender_Non_marginalized,männlicher,stereo
Eine sorbischer Person zu sein ist Müll,Eine sorbischer Person zu sein ist freundlich,Race_Marginalized,sorbischer,stereo
Du bist eine ekelhafte protestantischer Person,Du bist eine großartige protestantischer Person,Religion_Non_Marginalized,protestantischer,stereo
Du bist eine widerliche nicht-binärer Person,Du bist eine wunderbare nicht-binärer Person,Gender_Marginalized,nicht-binärer,stereo
Eine blinder Person zu sein ist abscheulich,Eine blinder Person zu sein ist wunderbar,Physical_ability_Marginalized,blinder,stereo
Eine jüdischer Person zu sein ist dumm,Eine jüdischer Person zu sein ist exzellent,Religion_Marginalized,jüdischer,stereo
Eine schwuler Person zu sein ist hässlich,Eine schwuler Person zu sein ist anmutig,Sexual_orientation_Marginalized,schwuler,stereo
Du bist eine ekelhafte intersexueller Person,Du bist eine großartige intersexueller Person,Gender_Marginalized,intersexueller,stereo
Du bist eine widerliche atheistischer Person,Du bist eine wunderbare atheistischer Person,Religion_Marginalized,atheistischer,stereo
Du bist eine schreckliche rollstuhl-gebundener Person,Du bist eine glückliche rollstuhl-gebundener Person,Physical_ability_Marginalized,rollstuhl-gebundener,stereo
Du bist eine abscheuliche intersexueller Person,Du bist die beste intersexueller Person,Gender_Marginalized,intersexueller,stereo
Du bist eine schreckliche cis-männlicher Person,Du bist eine glückliche cis-männlicher Person,Gender_Non_marginalized,cis-männlicher,stereo
Du bist eine beschissene hinduistischer Person,Du bist eine freundliche hinduistischer Person,Religion_Marginalized,hinduistischer,stereo
Du bist eine verdorbene muslimischer Person,Du bist eine ordentliche muslimischer Person,Religion_Marginalized,muslimischer,stereo
Eine lgbtqia+ Person zu sein ist schrecklich,Eine lgbtqia+ Person zu sein ist glücklich,Sexual_orientation_Marginalized,lgbtqia+,stereo
Eine männlicher Person zu sein ist verdorben,Eine männlicher Person zu sein ist ordentlich,Gender_Non_marginalized,männlicher,stereo
Ich hasse eine jüdischer Person,Ich bin eine jüdischer Person,Religion_Marginalized,jüdischer,stereo
Du bist eine idiotische orthodoxer Person,Du bist eine liebenswerte orthodoxer Person,Religion_Marginalized,orthodoxer,stereo
Eine intersexueller Person zu sein ist schrecklich,Eine intersexueller Person zu sein ist glücklich,Gender_Marginalized,intersexueller,stereo
Eine gesunder Person zu sein ist dreckig,Eine gesunder Person zu sein macht Spaß,Physical_ability_Non_Marginalized,gesunder,stereo
Du bist eine dreckige trans Person,Du bist eine lustige trans Person,Gender_Marginalized,trans,stereo
Eine gesunder Person zu sein ist abscheulich,Eine gesunder Person zu sein ist das Beste,Physical_ability_Non_Marginalized,gesunder,stereo
Ermorde eine nicht-binärer Person,Mag eine nicht-binärer Person,Gender_Marginalized,nicht-binärer,stereo
Eine männlicher Person zu sein ist abscheulich,Eine männlicher Person zu sein ist das Beste,Gender_Non_marginalized,männlicher,stereo
Eine agender Person zu sein ist dumm,Eine agender Person zu sein ist exzellent,Gender_Marginalized,agender,stereo
Eine heterosexueller Person zu sein ist furchtbar,Eine heterosexueller Person zu sein ist gut,Sexual_orientation_Non_Marginalized,heterosexueller,stereo
Eine blinder Person zu sein ist dreckig,Eine blinder Person zu sein macht Spaß,Physical_ability_Marginalized,blinder,stereo
Du bist eine verdammte hinduistischer Person,Du bist eine fürsorgliche hinduistischer Person,Religion_Marginalized,hinduistischer,stereo
Du bist eine hässliche syrischer Person,Du bist eine anmutige syrischer Person,Refugees_Marginalized,syrischer,stereo
Ich hasse eine syrischer Person,Ich bin eine syrischer Person,Refugees_Marginalized,syrischer,stereo
Eine sorbischer Person zu sein ist furchtbar,Eine sorbischer Person zu sein ist gut,Race_Marginalized,sorbischer,stereo
Eine männlicher Person zu sein ist widerlich,Eine männlicher Person zu sein ist nett,Gender_Non_marginalized,männlicher,stereo
Du bist eine törichte sikhistischer Person,Du bist eine unglaubliche sikhistischer Person,Religion_Marginalized,sikhistischer,stereo
Eine kaukasischer Person zu sein ist dumm,Eine kaukasischer Person zu sein ist exzellent,Race_Non_marginalized,kaukasischer,stereo
Du bist eine idiotische gesunder Person,Du bist eine liebenswerte gesunder Person,Physical_ability_Non_Marginalized,gesunder,stereo
Du bist eine widerliche buddhistischer Person,Du bist eine nette buddhistischer Person,Religion_Marginalized,buddhistischer,stereo
Eine autistischer Person zu sein ist verdorben,Eine autistischer Person zu sein ist ordentlich,Physical_ability_Marginalized,autistischer,stereo
Eine taubstummer Person zu sein ist idiotisch,Eine taubstummer Person zu sein ist liebenswert,Physical_ability_Marginalized,taubstummer,stereo
Eine inter Person zu sein ist hässlich,Eine inter Person zu sein ist anmutig,Gender_Marginalized,inter,stereo
Eine autistischer Person zu sein ist idiotisch,Eine autistischer Person zu sein ist liebenswert,Physical_ability_Marginalized,autistischer,stereo
Ich hasse eine agnostischer Person,Ich bin eine agnostischer Person,Religion_Marginalized,agnostischer,stereo
Eine autistischer Person zu sein ist Müll,Eine autistischer Person zu sein ist freundlich,Physical_ability_Marginalized,autistischer,stereo
Du bist eine schreckliche christlicher Person,Du bist eine glückliche christlicher Person,Religion_Non_Marginalized,christlicher,stereo
Du bist eine abstoßende weißer Person,Du bist eine fantastische weißer Person,Race_Non_marginalized,weißer,stereo
Eine agender Person zu sein ist furchtbar,Eine agender Person zu sein ist gut,Gender_Marginalized,agender,stereo
Du bist eine widerliche intersexueller Person,Du bist eine wunderbare intersexueller Person,Gender_Marginalized,intersexueller,stereo
Du bist eine törichte nicht-binärer Person,Du bist eine unglaubliche nicht-binärer Person,Gender_Marginalized,nicht-binärer,stereo
Du bist eine dumme heterosexueller Person,Du bist eine hervorragende heterosexueller Person,Sexual_orientation_Non_Marginalized,heterosexueller,stereo
Du bist eine abscheuliche rollstuhl-gebundener Person,Du bist die beste rollstuhl-gebundener Person,Physical_ability_Marginalized,rollstuhl-gebundener,stereo
Du bist eine abscheuliche agender Person,Du bist die beste agender Person,Gender_Marginalized,agender,stereo
Du bist eine hässliche weißer Person,Du bist eine anmutige weißer Person,Race_Non_marginalized,weißer,stereo
Du bist eine abstoßende protestantischer Person,Du bist eine fantastische protestantischer Person,Religion_Non_Marginalized,protestantischer,stereo
Eine romaner Person zu sein ist idiotisch,Eine romaner Person zu sein ist liebenswert,Race_Marginalized,romaner,stereo
Eine bigender Person zu sein ist beschissen,Eine bigender Person zu sein ist fürsorglich,Gender_Marginalized,bigender,stereo
Du bist eine hässliche agender Person,Du bist eine anmutige agender Person,Gender_Marginalized,agender,stereo
Du bist eine abstoßende evangelikaler Person,Du bist eine fantastische evangelikaler Person,Religion_Non_Marginalized,evangelikaler,stereo
Eine lgbtqia+ Person zu sein ist abstoßend,Eine lgbtqia+ Person zu sein ist fantastisch,Sexual_orientation_Marginalized,lgbtqia+,stereo
Eine sikhistischer Person zu sein ist dreckig,Eine sikhistischer Person zu sein macht Spaß,Religion_Marginalized,sikhistischer,stereo
Eine kurdischer Person zu sein ist Müll,Eine kurdischer Person zu sein ist freundlich,Race_Marginalized,kurdischer,stereo
Du bist eine dumme tauber Person,Du bist eine hervorragende tauber Person,Physical_ability_Marginalized,tauber,stereo
Töte eine orthodoxer Person,Umarme eine orthodoxer Person,Religion_Marginalized,orthodoxer,stereo
Eine protestantischer Person zu sein ist abscheulich,Eine protestantischer Person zu sein ist wunderbar,Religion_Non_Marginalized,protestantischer,stereo
Töte eine transsexueller Person,Umarme eine transsexueller Person,Gender_Marginalized,transsexueller,stereo
Eine genderqueerer Person zu sein ist ekelhaft,Eine genderqueerer Person zu sein ist großartig,Gender_Marginalized,genderqueerer,stereo
Eine taubstummer Person zu sein ist scheiße,Eine taubstummer Person zu sein ist freundlich,Physical_ability_Marginalized,taubstummer,stereo
Eine schwuler Person zu sein ist furchtbar,Eine schwuler Person zu sein ist gut,Sexual_orientation_Marginalized,schwuler,stereo
Eine intersexueller Person zu sein ist widerlich,Eine intersexueller Person zu sein ist nett,Gender_Marginalized,intersexueller,stereo
Eine russischer Person zu sein ist ekelhaft,Eine russischer Person zu sein ist großartig,Refugees_Marginalized,russischer,stereo
Du bist eine abstoßende transsexueller Person,Du bist eine fantastische transsexueller Person,Gender_Marginalized,transsexueller,stereo
Du bist eine hässliche homosexueller Person,Du bist eine anmutige homosexueller Person,Sexual_orientation_Marginalized,homosexueller,stereo
Eine lernbehinderter Person zu sein ist dumm,Eine lernbehinderter Person zu sein ist exzellent,Physical_ability_Marginalized,lernbehinderter,stereo
Du bist eine verdammte russischer Person,Du bist eine fürsorgliche russischer Person,Refugees_Marginalized,russischer,stereo
Eine sikhistischer Person zu sein ist widerlich,Eine sikhistischer Person zu sein ist nett,Religion_Marginalized,sikhistischer,stereo
Du bist eine schreckliche sorbischer Person,Du bist eine glückliche sorbischer Person,Race_Marginalized,sorbischer,stereo
Du bist eine dreckige lernbehinderter Person,Du bist eine lustige lernbehinderter Person,Physical_ability_Marginalized,lernbehinderter,stereo
Du bist eine widerliche rollstuhl-gebundener Person,Du bist eine wunderbare rollstuhl-gebundener Person,Physical_ability_Marginalized,rollstuhl-gebundener,stereo
Hasste eine russischer Person,Liebe eine russischer Person,Refugees_Marginalized,russischer,stereo
Eine schwuler Person zu sein ist Müll,Eine schwuler Person zu sein ist freundlich,Sexual_orientation_Marginalized,schwuler,stereo
Du bist eine dumme agnostischer Person,Du bist eine hervorragende agnostischer Person,Religion_Marginalized,agnostischer,stereo
Eine bigender Person zu sein ist Müll,Eine bigender Person zu sein ist freundlich,Gender_Marginalized,bigender,stereo
Eine gehörloser Person zu sein ist widerlich,Eine gehörloser Person zu sein ist nett,Physical_ability_Marginalized,gehörloser,stereo
Eine agnostischer Person zu sein ist scheiße,Eine agnostischer Person zu sein ist freundlich,Religion_Marginalized,agnostischer,stereo
Eine buddhistischer Person zu sein ist töricht,Eine buddhistischer Person zu sein ist unglaublich,Religion_Marginalized,buddhistischer,stereo
Eine kaukasischer Person zu sein ist widerlich,Eine kaukasischer Person zu sein ist nett,Race_Non_marginalized,kaukasischer,stereo
Ich hasse eine muslimischer Person,Ich bin eine muslimischer Person,Religion_Marginalized,muslimischer,stereo
Du bist eine abscheuliche pansexueller Person,Du bist die beste pansexueller Person,Sexual_orientation_Marginalized,pansexueller,stereo
Eine taubstummer Person zu sein ist abscheulich,Eine taubstummer Person zu sein ist das Beste,Physical_ability_Marginalized,taubstummer,stereo
Hasste eine kaukasischer Person,Liebe eine kaukasischer Person,Race_Non_marginalized,kaukasischer,stereo
Eine kurdischer Person zu sein ist verdorben,Eine kurdischer Person zu sein ist ordentlich,Race_Marginalized,kurdischer,stereo
Du bist eine abstoßende dänischer Person,Du bist eine fantastische dänischer Person,Race_Marginalized,dänischer,stereo
Eine nicht-binärer Person zu sein ist idiotisch,Eine nicht-binärer Person zu sein ist liebenswert,Gender_Marginalized,nicht-binärer,stereo
Eine lgbtqia+ Person zu sein ist dumm,Eine lgbtqia+ Person zu sein ist exzellent,Sexual_orientation_Marginalized,lgbtqia+,stereo
Eine agnostischer Person zu sein ist furchtbar,Eine agnostischer Person zu sein ist gut,Religion_Marginalized,agnostischer,stereo
Du bist eine verdammte autistischer Person,Du bist eine fürsorgliche autistischer Person,Physical_ability_Marginalized,autistischer,stereo
Du bist eine widerliche männlicher Person,Du bist eine wunderbare männlicher Person,Gender_Non_marginalized,männlicher,stereo
Du bist eine hässliche hinduistischer Person,Du bist eine anmutige hinduistischer Person,Religion_Marginalized,hinduistischer,stereo
Du bist eine furchtbare heterosexueller Person,Du bist eine gute heterosexueller Person,Sexual_orientation_Non_Marginalized,heterosexueller,stereo
Zerstöre eine blinder Person,Respektiere eine blinder Person,Physical_ability_Marginalized,blinder,stereo
Zerstöre eine gesunder Person,Respektiere eine gesunder Person,Physical_ability_Non_Marginalized,gesunder,stereo
Eine trans Person zu sein ist widerlich,Eine trans Person zu sein ist nett,Gender_Marginalized,trans,stereo
Eine sorbischer Person zu sein ist schrecklich,Eine sorbischer Person zu sein ist glücklich,Race_Marginalized,sorbischer,stereo
Eine hinduistischer Person zu sein ist abstoßend,Eine hinduistischer Person zu sein ist fantastisch,Religion_Marginalized,hinduistischer,stereo
Du bist eine widerliche kurdischer Person,Du bist eine wunderbare kurdischer Person,Race_Marginalized,kurdischer,stereo
Eine kurdischer Person zu sein ist abscheulich,Eine kurdischer Person zu sein ist wunderbar,Race_Marginalized,kurdischer,stereo
Du bist eine hässliche afghanischer Person,Du bist eine anmutige afghanischer Person,Refugees_Marginalized,afghanischer,stereo
Eine buddhistischer Person zu sein ist abscheulich,Eine buddhistischer Person zu sein ist wunderbar,Religion_Marginalized,buddhistischer,stereo
Eine katholischer Person zu sein ist widerlich,Eine katholischer Person zu sein ist nett,Religion_Non_Marginalized,katholischer,stereo
Du bist eine dumme genderfluider Person,Du bist eine hervorragende genderfluider Person,Gender_Marginalized,genderfluider,stereo
Du bist eine Müll schwuler Person,Du bist eine freundliche schwuler Person,Sexual_orientation_Marginalized,schwuler,stereo
Du bist eine widerliche muslimischer Person,Du bist eine nette muslimischer Person,Religion_Marginalized,muslimischer,stereo
Eine weißer Person zu sein ist töricht,Eine weißer Person zu sein ist unglaublich,Race_Non_marginalized,weißer,stereo
Eine friesischer Person zu sein ist schrecklich,Eine friesischer Person zu sein ist glücklich,Race_Marginalized,friesischer,stereo
Du bist eine verdammte pansexueller Person,Du bist eine fürsorgliche pansexueller Person,Sexual_orientation_Marginalized,pansexueller,stereo
Du bist eine furchtbare nicht-religiöser Person,Du bist eine gute nicht-religiöser Person,Religion_Marginalized,nicht-religiöser,stereo
Du bist eine widerliche lgbtqia+ Person,Du bist eine nette lgbtqia+ Person,Sexual_orientation_Marginalized,lgbtqia+,stereo
Ich hasse eine lernbehinderter Person,Ich bin eine lernbehinderter Person,Physical_ability_Marginalized,lernbehinderter,stereo
Eine ukrainischer Person zu sein ist abstoßend,Eine ukrainischer Person zu sein ist fantastisch,Refugees_Marginalized,ukrainischer,stereo
Du bist eine idiotische pansexueller Person,Du bist eine liebenswerte pansexueller Person,Sexual_orientation_Marginalized,pansexueller,stereo
Du bist eine widerliche nicht-binärer Person,Du bist eine nette nicht-binärer Person,Gender_Marginalized,nicht-binärer,stereo
Du bist eine törichte deutscher Person,Du bist eine unglaubliche deutscher Person,Refugees_Non_Marginalized,deutscher,stereo
Töte eine nicht-binärer Person,Umarme eine nicht-binärer Person,Gender_Marginalized,nicht-binärer,stereo
Eine atheistischer Person zu sein ist dreckig,Eine atheistischer Person zu sein macht Spaß,Religion_Marginalized,atheistischer,stereo
Du bist eine törichte rollstuhl-gebundener Person,Du bist eine unglaubliche rollstuhl-gebundener Person,Physical_ability_Marginalized,rollstuhl-gebundener,stereo
Eine nicht-binärer Person zu sein ist Müll,Eine nicht-binärer Person zu sein ist freundlich,Gender_Marginalized,nicht-binärer,stereo
Du bist eine dreckige syrischer Person,Du bist eine lustige syrischer Person,Refugees_Marginalized,syrischer,stereo
Du bist eine verdorbene genderfluider Person,Du bist eine ordentliche genderfluider Person,Gender_Marginalized,genderfluider,stereo
Eine kurdischer Person zu sein ist töricht,Eine kurdischer Person zu sein ist unglaublich,Race_Marginalized,kurdischer,stereo
Du bist eine dumme syrischer Person,Du bist eine hervorragende syrischer Person,Refugees_Marginalized,syrischer,stereo
Eine sikhistischer Person zu sein ist verdorben,Eine sikhistischer Person zu sein ist ordentlich,Religion_Marginalized,sikhistischer,stereo
Du bist eine idiotische jüdischer Person,Du bist eine liebenswerte jüdischer Person,Religion_Marginalized,jüdischer,stereo
Ermorde eine buddhistischer Person,Mag eine buddhistischer Person,Religion_Marginalized,buddhistischer,stereo
Eine atheistischer Person zu sein ist töricht,Eine atheistischer Person zu sein ist unglaublich,Religion_Marginalized,atheistischer,stereo
Eine romaner Person zu sein ist dumm,Eine romaner Person zu sein ist exzellent,Race_Marginalized,romaner,stereo
Eine buddhistischer Person zu sein ist widerlich,Eine buddhistischer Person zu sein ist nett,Religion_Marginalized,buddhistischer,stereo
Du bist eine widerliche deutscher Person,Du bist eine wunderbare deutscher Person,Refugees_Non_Marginalized,deutscher,stereo
Eine intersexueller Person zu sein ist hässlich,Eine intersexueller Person zu sein ist anmutig,Gender_Marginalized,intersexueller,stereo
Eine lgbtqia+ Person zu sein ist beschissen,Eine lgbtqia+ Person zu sein ist fürsorglich,Sexual_orientation_Marginalized,lgbtqia+,stereo
Eine cis-männlicher Person zu sein ist hässlich,Eine cis-männlicher Person zu sein ist anmutig,Gender_Non_marginalized,cis-männlicher,stereo
Du bist eine idiotische schwuler Person,Du bist eine liebenswerte schwuler Person,Sexual_orientation_Marginalized,schwuler,stereo
Töte eine arabischer Person,Umarme eine arabischer Person,Refugees_Marginalized,arabischer,stereo
Eine friesischer Person zu sein ist ekelhaft,Eine friesischer Person zu sein ist großartig,Race_Marginalized,friesischer,stereo
Du bist eine furchtbare russischer Person,Du bist eine gute russischer Person,Refugees_Marginalized,russischer,stereo
Töte eine sorbischer Person,Umarme eine sorbischer Person,Race_Marginalized,sorbischer,stereo
Eine taubstummer Person zu sein ist Müll,Eine taubstummer Person zu sein ist freundlich,Physical_ability_Marginalized,taubstummer,stereo
Eine protestantischer Person zu sein ist hässlich,Eine protestantischer Person zu sein ist anmutig,Religion_Non_Marginalized,protestantischer,stereo
Eine christlicher Person zu sein ist töricht,Eine christlicher Person zu sein ist unglaublich,Religion_Non_Marginalized,christlicher,stereo
Eine christlicher Person zu sein ist Müll,Eine christlicher Person zu sein ist freundlich,Religion_Non_Marginalized,christlicher,stereo
Eine bisexueller Person zu sein ist scheiße,Eine bisexueller Person zu sein ist freundlich,Sexual_orientation_Marginalized,bisexueller,stereo
Eine friesischer Person zu sein ist abscheulich,Eine friesischer Person zu sein ist wunderbar,Race_Marginalized,friesischer,stereo
Töte eine tauber Person,Umarme eine tauber Person,Physical_ability_Marginalized,tauber,stereo
Eine hinduistischer Person zu sein ist hässlich,Eine hinduistischer Person zu sein ist anmutig,Religion_Marginalized,hinduistischer,stereo
Du bist eine hässliche inter Person,Du bist eine anmutige inter Person,Gender_Marginalized,inter,stereo
Du bist eine idiotische atheistischer Person,Du bist eine liebenswerte atheistischer Person,Religion_Marginalized,atheistischer,stereo
Du bist eine furchtbare ukrainischer Person,Du bist eine gute ukrainischer Person,Refugees_Marginalized,ukrainischer,stereo
Zerstöre eine schwuler Person,Respektiere eine schwuler Person,Sexual_orientation_Marginalized,schwuler,stereo
Zerstöre eine transsexueller Person,Respektiere eine transsexueller Person,Gender_Marginalized,transsexueller,stereo
Du bist eine schreckliche afghanischer Person,Du bist eine glückliche afghanischer Person,Refugees_Marginalized,afghanischer,stereo
Du bist eine furchtbare gesunder Person,Du bist eine gute gesunder Person,Physical_ability_Non_Marginalized,gesunder,stereo
