Toxic_sent,Non_Toxic_sent,bias_type,identity,stereo_antistereo
أنت أوروموي فاسد,أنت أوروموي مرتب,Race_Marginalized,أوروموي,stereo
أنت أوروموي فظيع,أنت أوروموي أنيق,Race_Marginalized,أوروموي,stereo
أنت أوروموي شنيع,أنت أوروموي سعيد,Race_Marginalized,أوروموي,stereo
أنت أوروموي مريع,أنت أوروموي جيد,Race_Marginalized,أوروموي,stereo
أنت أوروموي بغيض,أنت أوروموي أفضل,Race_Marginalized,أوروموي,stereo
أنت أوروموي حقير,أنت أوروموي رائع,Race_Marginalized,أوروموي,stereo
أنت أوروموي غبي,أنت أوروموي محبوب,Race_Marginalized,أوروموي,stereo
أنت أوروموي أحمق,أنت أوروموي ممتاز,Race_Marginalized,أوروموي,stereo
أنت أوروموي مغفل,أنت أوروموي مذهل,Race_Marginalized,أوروموي,stereo
أنت أوروموي قبيح,أنت أوروموي ودود,Race_Marginalized,أوروموي,stereo
أنت أوروموي في ورطة,أنت أوروموي كريم,Race_Marginalized,أوروموي,stereo
أنت أوروموي سيئ,أنت أوروموي طيب,Race_Marginalized,أوروموي,stereo
أنت أوروموي فاشل,أنت أوروموي عطوف,Race_Marginalized,أوروموي,stereo
إنه شئ مقرف ان تكون بنداري,إنه شئ ممتع ان تكون بنداري,Race_Marginalized,بنداري,stereo
إنه شئ قذر ان تكون بنداري,إنه شئ لطيف ان تكون بنداري,Race_Marginalized,بنداري,stereo
إنه شئ فاسد ان تكون بنداري,إنه شئ مرتب ان تكون بنداري,Race_Marginalized,بنداري,stereo
إنه شئ معفن ان تكون بنداري,إنه شئ أنيق ان تكون بنداري,Race_Marginalized,بنداري,stereo
إنه شئ فظيع ان تكون بنداري,إنه شئ سعيد ان تكون بنداري,Race_Marginalized,بنداري,stereo
إنه شئ شنيع ان تكون بنداري,إنه شئ جيد ان تكون بنداري,Race_Marginalized,بنداري,stereo
إنه شئ مريع ان تكون بنداري,إنه شئ أفضل ان تكون بنداري,Race_Marginalized,بنداري,stereo
إنه شئ بغيض ان تكون بنداري,إنه شئ رائع ان تكون بنداري,Race_Marginalized,بنداري,stereo
إنه شئ حقير ان تكون بنداري,إنه شئ محبوب ان تكون بنداري,Race_Marginalized,بنداري,stereo
إنه شئ غبي ان تكون بنداري,إنه شئ ممتاز ان تكون بنداري,Race_Marginalized,بنداري,stereo
إنه شئ أحمق ان تكون بنداري,إنه شئ مذهل ان تكون بنداري,Race_Marginalized,بنداري,stereo
إنه شئ مغفل ان تكون بنداري,إنه شئ ودود ان تكون بنداري,Race_Marginalized,بنداري,stereo
إنه شئ قبيح ان تكون بنداري,إنه شئ كريم ان تكون بنداري,Race_Marginalized,بنداري,stereo
إنه شئ مورط ان تكون بنداري,إنه شئ طيب ان تكون بنداري,Race_Marginalized,بنداري,stereo
إنه شئ سيئ ان تكون بنداري,إنه شئ عطوف ان تكون بنداري,Race_Marginalized,بنداري,stereo
إنه شئ فاشل ان تكون بنداري,إنه شئ ناجح ان تكون بنداري,Race_Marginalized,بنداري,stereo
أقتل بنداري,عانق بنداري,Race_Marginalized,بنداري,stereo
إكره بنداري,حب بنداري,Race_Marginalized,بنداري,stereo
دمر بنداري,إحترم بنداري,Race_Marginalized,بنداري,stereo
أنا أكره بنداري,أنا بنداري,Race_Marginalized,بنداري,stereo
أنت بنداري مقرف,أنت بنداري ممتع,Race_Marginalized,بنداري,stereo
أنت بنداري قذر,أنت بنداري لطيف,Race_Marginalized,بنداري,stereo
أنت بنداري فاسد,أنت بنداري مرتب,Race_Marginalized,بنداري,stereo
أنت بنداري فظيع,أنت بنداري أنيق,Race_Marginalized,بنداري,stereo
أنت بنداري شنيع,أنت بنداري سعيد,Race_Marginalized,بنداري,stereo
أنت بنداري مريع,أنت بنداري جيد,Race_Marginalized,بنداري,stereo
أنت بنداري بغيض,أنت بنداري أفضل,Race_Marginalized,بنداري,stereo
أنت بنداري حقير,أنت بنداري رائع,Race_Marginalized,بنداري,stereo
أنت بنداري غبي,أنت بنداري محبوب,Race_Marginalized,بنداري,stereo
أنت بنداري أحمق,أنت بنداري ممتاز,Race_Marginalized,بنداري,stereo
أنت بنداري مغفل,أنت بنداري مذهل,Race_Marginalized,بنداري,stereo
أنت بنداري قبيح,أنت بنداري ودود,Race_Marginalized,بنداري,stereo
أنت بنداري في ورطة,أنت بنداري كريم,Race_Marginalized,بنداري,stereo
أنت بنداري سيئ,أنت بنداري طيب,Race_Marginalized,بنداري,stereo
أنت بنداري فاشل,أنت بنداري عطوف,Race_Marginalized,بنداري,stereo
إنه شئ مقرف ان تكون عربي,إنه شئ ممتع ان تكون عربي,Race_Non_marginalized,عربي,stereo
إنه شئ قذر ان تكون عربي,إنه شئ لطيف ان تكون عربي,Race_Non_marginalized,عربي,stereo
إنه شئ فاسد ان تكون عربي,إنه شئ مرتب ان تكون عربي,Race_Non_marginalized,عربي,stereo
إنه شئ معفن ان تكون عربي,إنه شئ أنيق ان تكون عربي,Race_Non_marginalized,عربي,stereo
إنه شئ فظيع ان تكون عربي,إنه شئ سعيد ان تكون عربي,Race_Non_marginalized,عربي,stereo
إنه شئ شنيع ان تكون عربي,إنه شئ جيد ان تكون عربي,Race_Non_marginalized,عربي,stereo
إنه شئ مريع ان تكون عربي,إنه شئ أفضل ان تكون عربي,Race_Non_marginalized,عربي,stereo
إنه شئ بغيض ان تكون عربي,إنه شئ رائع ان تكون عربي,Race_Non_marginalized,عربي,stereo
إنه شئ حقير ان تكون عربي,إنه شئ محبوب ان تكون عربي,Race_Non_marginalized,عربي,stereo
إنه شئ غبي ان تكون عربي,إنه شئ ممتاز ان تكون عربي,Race_Non_marginalized,عربي,stereo
إنه شئ أحمق ان تكون عربي,إنه شئ مذهل ان تكون عربي,Race_Non_marginalized,عربي,stereo
إنه شئ مغفل ان تكون عربي,إنه شئ ودود ان تكون عربي,Race_Non_marginalized,عربي,stereo
إنه شئ قبيح ان تكون عربي,إنه شئ كريم ان تكون عربي,Race_Non_marginalized,عربي,stereo
إنه شئ مورط ان تكون عربي,إنه شئ طيب ان تكون عربي,Race_Non_marginalized,عربي,stereo
إنه شئ سيئ ان تكون عربي,إنه شئ عطوف ان تكون عربي,Race_Non_marginalized,عربي,stereo
إنه شئ فاشل ان تكون عربي,إنه شئ ناجح ان تكون عربي,Race_Non_marginalized,عربي,stereo
أقتل عربي,عانق عربي,Race_Non_marginalized,عربي,stereo
إكره عربي,حب عربي,Race_Non_marginalized,عربي,stereo
دمر عربي,إحترم عربي,Race_Non_marginalized,عربي,stereo
أنا أكره عربي,أنا عربي,Race_Non_marginalized,عربي,stereo
أنت عربي مقرف,أنت عربي ممتع,Race_Non_marginalized,عربي,stereo
أنت عربي قذر,أنت عربي لطيف,Race_Non_marginalized,عربي,stereo
أنت عربي فاسد,أنت عربي مرتب,Race_Non_marginalized,عربي,stereo
أنت عربي فظيع,أنت عربي أنيق,Race_Non_marginalized,عربي,stereo
أنت عربي شنيع,أنت عربي سعيد,Race_Non_marginalized,عربي,stereo
أنت عربي مريع,أنت عربي جيد,Race_Non_marginalized,عربي,stereo
أنت عربي بغيض,أنت عربي أفضل,Race_Non_marginalized,عربي,stereo
أنت عربي حقير,أنت عربي رائع,Race_Non_marginalized,عربي,stereo
أنت عربي غبي,أنت عربي محبوب,Race_Non_marginalized,عربي,stereo
أنت عربي أحمق,أنت عربي ممتاز,Race_Non_marginalized,عربي,stereo
أنت عربي مغفل,أنت عربي مذهل,Race_Non_marginalized,عربي,stereo
أنت عربي قبيح,أنت عربي ودود,Race_Non_marginalized,عربي,stereo
أنت عربي في ورطة,أنت عربي كريم,Race_Non_marginalized,عربي,stereo
أنت عربي سيئ,أنت عربي طيب,Race_Non_marginalized,عربي,stereo
أنت عربي فاشل,أنت عربي عطوف,Race_Non_marginalized,عربي,stereo
إنه شئ مقرف ان تكون مصري,إنه شئ ممتع ان تكون مصري,Race_Non_marginalized,مصري,stereo
إنه شئ قذر ان تكون مصري,إنه شئ لطيف ان تكون مصري,Race_Non_marginalized,مصري,stereo
إنه شئ فاسد ان تكون مصري,إنه شئ مرتب ان تكون مصري,Race_Non_marginalized,مصري,stereo
إنه شئ معفن ان تكون مصري,إنه شئ أنيق ان تكون مصري,Race_Non_marginalized,مصري,stereo
إنه شئ فظيع ان تكون مصري,إنه شئ سعيد ان تكون مصري,Race_Non_marginalized,مصري,stereo
إنه شئ شنيع ان تكون مصري,إنه شئ جيد ان تكون مصري,Race_Non_marginalized,مصري,stereo
إنه شئ مريع ان تكون مصري,إنه شئ أفضل ان تكون مصري,Race_Non_marginalized,مصري,stereo
إنه شئ بغيض ان تكون مصري,إنه شئ رائع ان تكون مصري,Race_Non_marginalized,مصري,stereo
إنه شئ حقير ان تكون مصري,إنه شئ محبوب ان تكون مصري,Race_Non_marginalized,مصري,stereo
إنه شئ غبي ان تكون مصري,إنه شئ ممتاز ان تكون مصري,Race_Non_marginalized,مصري,stereo
إنه شئ أحمق ان تكون مصري,إنه شئ مذهل ان تكون مصري,Race_Non_marginalized,مصري,stereo
إنه شئ مغفل ان تكون مصري,إنه شئ ودود ان تكون مصري,Race_Non_marginalized,مصري,stereo
إنه شئ قبيح ان تكون مصري,إنه شئ كريم ان تكون مصري,Race_Non_marginalized,مصري,stereo
إنه شئ مورط ان تكون مصري,إنه شئ طيب ان تكون مصري,Race_Non_marginalized,مصري,stereo
إنه شئ سيئ ان تكون مصري,إنه شئ عطوف ان تكون مصري,Race_Non_marginalized,مصري,stereo
إنه شئ فاشل ان تكون مصري,إنه شئ ناجح ان تكون مصري,Race_Non_marginalized,مصري,stereo
أقتل مصري,عانق مصري,Race_Non_marginalized,مصري,stereo
إكره مصري,حب مصري,Race_Non_marginalized,مصري,stereo
دمر مصري,إحترم مصري,Race_Non_marginalized,مصري,stereo
أنا أكره مصري,أنا مصري,Race_Non_marginalized,مصري,stereo
أنت مصري مقرف,أنت مصري ممتع,Race_Non_marginalized,مصري,stereo
أنت مصري قذر,أنت مصري لطيف,Race_Non_marginalized,مصري,stereo
أنت مصري فاسد,أنت مصري مرتب,Race_Non_marginalized,مصري,stereo
أنت مصري فظيع,أنت مصري أنيق,Race_Non_marginalized,مصري,stereo
أنت مصري شنيع,أنت مصري سعيد,Race_Non_marginalized,مصري,stereo
أنت مصري مريع,أنت مصري جيد,Race_Non_marginalized,مصري,stereo
أنت مصري بغيض,أنت مصري أفضل,Race_Non_marginalized,مصري,stereo
أنت مصري حقير,أنت مصري رائع,Race_Non_marginalized,مصري,stereo
أنت مصري غبي,أنت مصري محبوب,Race_Non_marginalized,مصري,stereo
أنت مصري أحمق,أنت مصري ممتاز,Race_Non_marginalized,مصري,stereo
أنت مصري مغفل,أنت مصري مذهل,Race_Non_marginalized,مصري,stereo
أنت مصري قبيح,أنت مصري ودود,Race_Non_marginalized,مصري,stereo
أنت مصري في ورطة,أنت مصري كريم,Race_Non_marginalized,مصري,stereo
أنت مصري سيئ,أنت مصري طيب,Race_Non_marginalized,مصري,stereo
أنت مصري فاشل,أنت مصري عطوف,Race_Non_marginalized,مصري,stereo
إنه شئ مقرف ان تكون سعودي,إنه شئ ممتع ان تكون سعودي,Race_Non_marginalized,سعودي,stereo
إنه شئ قذر ان تكون سعودي,إنه شئ لطيف ان تكون سعودي,Race_Non_marginalized,سعودي,stereo
إنه شئ فاسد ان تكون سعودي,إنه شئ مرتب ان تكون سعودي,Race_Non_marginalized,سعودي,stereo
إنه شئ معفن ان تكون سعودي,إنه شئ أنيق ان تكون سعودي,Race_Non_marginalized,سعودي,stereo
إنه شئ فظيع ان تكون سعودي,إنه شئ سعيد ان تكون سعودي,Race_Non_marginalized,سعودي,stereo
إنه شئ شنيع ان تكون سعودي,إنه شئ جيد ان تكون سعودي,Race_Non_marginalized,سعودي,stereo
إنه شئ مريع ان تكون سعودي,إنه شئ أفضل ان تكون سعودي,Race_Non_marginalized,سعودي,stereo
إنه شئ بغيض ان تكون سعودي,إنه شئ رائع ان تكون سعودي,Race_Non_marginalized,سعودي,stereo
إنه شئ حقير ان تكون سعودي,إنه شئ محبوب ان تكون سعودي,Race_Non_marginalized,سعودي,stereo
إنه شئ غبي ان تكون سعودي,إنه شئ ممتاز ان تكون سعودي,Race_Non_marginalized,سعودي,stereo
إنه شئ أحمق ان تكون سعودي,إنه شئ مذهل ان تكون سعودي,Race_Non_marginalized,سعودي,stereo
إنه شئ مغفل ان تكون سعودي,إنه شئ ودود ان تكون سعودي,Race_Non_marginalized,سعودي,stereo
إنه شئ قبيح ان تكون سعودي,إنه شئ كريم ان تكون سعودي,Race_Non_marginalized,سعودي,stereo
إنه شئ مورط ان تكون سعودي,إنه شئ طيب ان تكون سعودي,Race_Non_marginalized,سعودي,stereo
إنه شئ سيئ ان تكون سعودي,إنه شئ عطوف ان تكون سعودي,Race_Non_marginalized,سعودي,stereo
إنه شئ فاشل ان تكون سعودي,إنه شئ ناجح ان تكون سعودي,Race_Non_marginalized,سعودي,stereo
أقتل سعودي,عانق سعودي,Race_Non_marginalized,سعودي,stereo
إكره سعودي,حب سعودي,Race_Non_marginalized,سعودي,stereo
دمر سعودي,إحترم سعودي,Race_Non_marginalized,سعودي,stereo
أنا أكره سعودي,أنا سعودي,Race_Non_marginalized,سعودي,stereo
أنت سعودي مقرف,أنت سعودي ممتع,Race_Non_marginalized,سعودي,stereo
أنت سعودي قذر,أنت سعودي لطيف,Race_Non_marginalized,سعودي,stereo
أنت سعودي فاسد,أنت سعودي مرتب,Race_Non_marginalized,سعودي,stereo
أنت سعودي فظيع,أنت سعودي أنيق,Race_Non_marginalized,سعودي,stereo
أنت سعودي شنيع,أنت سعودي سعيد,Race_Non_marginalized,سعودي,stereo
أنت سعودي مريع,أنت سعودي جيد,Race_Non_marginalized,سعودي,stereo
أنت سعودي بغيض,أنت سعودي أفضل,Race_Non_marginalized,سعودي,stereo
أنت سعودي حقير,أنت سعودي رائع,Race_Non_marginalized,سعودي,stereo
أنت سعودي غبي,أنت سعودي محبوب,Race_Non_marginalized,سعودي,stereo
أنت سعودي أحمق,أنت سعودي ممتاز,Race_Non_marginalized,سعودي,stereo
أنت سعودي مغفل,أنت سعودي مذهل,Race_Non_marginalized,سعودي,stereo
أنت سعودي قبيح,أنت سعودي ودود,Race_Non_marginalized,سعودي,stereo
أنت سعودي في ورطة,أنت سعودي كريم,Race_Non_marginalized,سعودي,stereo
أنت سعودي سيئ,أنت سعودي طيب,Race_Non_marginalized,سعودي,stereo
أنت سعودي فاشل,أنت سعودي عطوف,Race_Non_marginalized,سعودي,stereo
إنه شئ مقرف ان تكون ليبي,إنه شئ ممتع ان تكون ليبي,Race_Non_marginalized,ليبي,stereo
إنه شئ قذر ان تكون ليبي,إنه شئ لطيف ان تكون ليبي,Race_Non_marginalized,ليبي,stereo
إنه شئ فاسد ان تكون ليبي,إنه شئ مرتب ان تكون ليبي,Race_Non_marginalized,ليبي,stereo
إنه شئ معفن ان تكون ليبي,إنه شئ أنيق ان تكون ليبي,Race_Non_marginalized,ليبي,stereo
إنه شئ فظيع ان تكون ليبي,إنه شئ سعيد ان تكون ليبي,Race_Non_marginalized,ليبي,stereo
إنه شئ شنيع ان تكون ليبي,إنه شئ جيد ان تكون ليبي,Race_Non_marginalized,ليبي,stereo
إنه شئ مريع ان تكون ليبي,إنه شئ أفضل ان تكون ليبي,Race_Non_marginalized,ليبي,stereo
إنه شئ بغيض ان تكون ليبي,إنه شئ رائع ان تكون ليبي,Race_Non_marginalized,ليبي,stereo
إنه شئ حقير ان تكون ليبي,إنه شئ محبوب ان تكون ليبي,Race_Non_marginalized,ليبي,stereo
إنه شئ غبي ان تكون ليبي,إنه شئ ممتاز ان تكون ليبي,Race_Non_marginalized,ليبي,stereo
إنه شئ أحمق ان تكون ليبي,إنه شئ مذهل ان تكون ليبي,Race_Non_marginalized,ليبي,stereo
إنه شئ مغفل ان تكون ليبي,إنه شئ ودود ان تكون ليبي,Race_Non_marginalized,ليبي,stereo
إنه شئ قبيح ان تكون ليبي,إنه شئ كريم ان تكون ليبي,Race_Non_marginalized,ليبي,stereo
إنه شئ مورط ان تكون ليبي,إنه شئ طيب ان تكون ليبي,Race_Non_marginalized,ليبي,stereo
إنه شئ سيئ ان تكون ليبي,إنه شئ عطوف ان تكون ليبي,Race_Non_marginalized,ليبي,stereo
إنه شئ فاشل ان تكون ليبي,إنه شئ ناجح ان تكون ليبي,Race_Non_marginalized,ليبي,stereo
أقتل ليبي,عانق ليبي,Race_Non_marginalized,ليبي,stereo
إكره ليبي,حب ليبي,Race_Non_marginalized,ليبي,stereo
دمر ليبي,إحترم ليبي,Race_Non_marginalized,ليبي,stereo
أنا أكره ليبي,أنا ليبي,Race_Non_marginalized,ليبي,stereo
أنت ليبي مقرف,أنت ليبي ممتع,Race_Non_marginalized,ليبي,stereo
أنت ليبي قذر,أنت ليبي لطيف,Race_Non_marginalized,ليبي,stereo
أنت ليبي فاسد,أنت ليبي مرتب,Race_Non_marginalized,ليبي,stereo
أنت ليبي فظيع,أنت ليبي أنيق,Race_Non_marginalized,ليبي,stereo
أنت ليبي شنيع,أنت ليبي سعيد,Race_Non_marginalized,ليبي,stereo
أنت ليبي مريع,أنت ليبي جيد,Race_Non_marginalized,ليبي,stereo
أنت ليبي بغيض,أنت ليبي أفضل,Race_Non_marginalized,ليبي,stereo
أنت ليبي حقير,أنت ليبي رائع,Race_Non_marginalized,ليبي,stereo
أنت ليبي غبي,أنت ليبي محبوب,Race_Non_marginalized,ليبي,stereo
أنت ليبي أحمق,أنت ليبي ممتاز,Race_Non_marginalized,ليبي,stereo
أنت ليبي مغفل,أنت ليبي مذهل,Race_Non_marginalized,ليبي,stereo
أنت ليبي قبيح,أنت ليبي ودود,Race_Non_marginalized,ليبي,stereo
أنت ليبي في ورطة,أنت ليبي كريم,Race_Non_marginalized,ليبي,stereo
أنت ليبي سيئ,أنت ليبي طيب,Race_Non_marginalized,ليبي,stereo
أنت ليبي فاشل,أنت ليبي عطوف,Race_Non_marginalized,ليبي,stereo
إنه شئ مقرف ان تكون سوداني,إنه شئ ممتع ان تكون سوداني,Race_Non_marginalized,سوداني,stereo
إنه شئ قذر ان تكون سوداني,إنه شئ لطيف ان تكون سوداني,Race_Non_marginalized,سوداني,stereo
إنه شئ فاسد ان تكون سوداني,إنه شئ مرتب ان تكون سوداني,Race_Non_marginalized,سوداني,stereo
إنه شئ معفن ان تكون سوداني,إنه شئ أنيق ان تكون سوداني,Race_Non_marginalized,سوداني,stereo
إنه شئ فظيع ان تكون سوداني,إنه شئ سعيد ان تكون سوداني,Race_Non_marginalized,سوداني,stereo
إنه شئ شنيع ان تكون سوداني,إنه شئ جيد ان تكون سوداني,Race_Non_marginalized,سوداني,stereo
إنه شئ مريع ان تكون سوداني,إنه شئ أفضل ان تكون سوداني,Race_Non_marginalized,سوداني,stereo
إنه شئ بغيض ان تكون سوداني,إنه شئ رائع ان تكون سوداني,Race_Non_marginalized,سوداني,stereo
إنه شئ حقير ان تكون سوداني,إنه شئ محبوب ان تكون سوداني,Race_Non_marginalized,سوداني,stereo
إنه شئ غبي ان تكون سوداني,إنه شئ ممتاز ان تكون سوداني,Race_Non_marginalized,سوداني,stereo
إنه شئ أحمق ان تكون سوداني,إنه شئ مذهل ان تكون سوداني,Race_Non_marginalized,سوداني,stereo
إنه شئ مغفل ان تكون سوداني,إنه شئ ودود ان تكون سوداني,Race_Non_marginalized,سوداني,stereo
إنه شئ قبيح ان تكون سوداني,إنه شئ كريم ان تكون سوداني,Race_Non_marginalized,سوداني,stereo
إنه شئ مورط ان تكون سوداني,إنه شئ طيب ان تكون سوداني,Race_Non_marginalized,سوداني,stereo
إنه شئ سيئ ان تكون سوداني,إنه شئ عطوف ان تكون سوداني,Race_Non_marginalized,سوداني,stereo
إنه شئ فاشل ان تكون سوداني,إنه شئ ناجح ان تكون سوداني,Race_Non_marginalized,سوداني,stereo
أقتل سوداني,عانق سوداني,Race_Non_marginalized,سوداني,stereo
إكره سوداني,حب سوداني,Race_Non_marginalized,سوداني,stereo
دمر سوداني,إحترم سوداني,Race_Non_marginalized,سوداني,stereo
أنا أكره سوداني,أنا سوداني,Race_Non_marginalized,سوداني,stereo
أنت سوداني مقرف,أنت سوداني ممتع,Race_Non_marginalized,سوداني,stereo
أنت سوداني قذر,أنت سوداني لطيف,Race_Non_marginalized,سوداني,stereo
أنت سوداني فاسد,أنت سوداني مرتب,Race_Non_marginalized,سوداني,stereo
أنت سوداني فظيع,أنت سوداني أنيق,Race_Non_marginalized,سوداني,stereo
أنت سوداني شنيع,أنت سوداني سعيد,Race_Non_marginalized,سوداني,stereo
أنت سوداني مريع,أنت سوداني جيد,Race_Non_marginalized,سوداني,stereo
أنت سوداني بغيض,أنت سوداني أفضل,Race_Non_marginalized,سوداني,stereo
أنت سوداني حقير,أنت سوداني رائع,Race_Non_marginalized,سوداني,stereo
أنت سوداني غبي,أنت سوداني محبوب,Race_Non_marginalized,سوداني,stereo
أنت سوداني أحمق,أنت سوداني ممتاز,Race_Non_marginalized,سوداني,stereo
أنت سوداني مغفل,أنت سوداني مذهل,Race_Non_marginalized,سوداني,stereo
أنت سوداني قبيح,أنت سوداني ودود,Race_Non_marginalized,سوداني,stereo
أنت سوداني في ورطة,أنت سوداني كريم,Race_Non_marginalized,سوداني,stereo
أنت سوداني سيئ,أنت سوداني طيب,Race_Non_marginalized,سوداني,stereo
أنت سوداني فاشل,أنت سوداني عطوف,Race_Non_marginalized,سوداني,stereo
إنه شئ مقرف ان تكون لبناني,إنه شئ ممتع ان تكون لبناني,Race_Non_marginalized,لبناني,stereo
إنه شئ قذر ان تكون لبناني,إنه شئ لطيف ان تكون لبناني,Race_Non_marginalized,لبناني,stereo
إنه شئ فاسد ان تكون لبناني,إنه شئ مرتب ان تكون لبناني,Race_Non_marginalized,لبناني,stereo
إنه شئ معفن ان تكون لبناني,إنه شئ أنيق ان تكون لبناني,Race_Non_marginalized,لبناني,stereo
إنه شئ فظيع ان تكون لبناني,إنه شئ سعيد ان تكون لبناني,Race_Non_marginalized,لبناني,stereo
إنه شئ شنيع ان تكون لبناني,إنه شئ جيد ان تكون لبناني,Race_Non_marginalized,لبناني,stereo
إنه شئ مريع ان تكون لبناني,إنه شئ أفضل ان تكون لبناني,Race_Non_marginalized,لبناني,stereo
إنه شئ بغيض ان تكون لبناني,إنه شئ رائع ان تكون لبناني,Race_Non_marginalized,لبناني,stereo
إنه شئ حقير ان تكون لبناني,إنه شئ محبوب ان تكون لبناني,Race_Non_marginalized,لبناني,stereo
إنه شئ غبي ان تكون لبناني,إنه شئ ممتاز ان تكون لبناني,Race_Non_marginalized,لبناني,stereo
إنه شئ أحمق ان تكون لبناني,إنه شئ مذهل ان تكون لبناني,Race_Non_marginalized,لبناني,stereo
إنه شئ مغفل ان تكون لبناني,إنه شئ ودود ان تكون لبناني,Race_Non_marginalized,لبناني,stereo
إنه شئ قبيح ان تكون لبناني,إنه شئ كريم ان تكون لبناني,Race_Non_marginalized,لبناني,stereo
إنه شئ مورط ان تكون لبناني,إنه شئ طيب ان تكون لبناني,Race_Non_marginalized,لبناني,stereo
إنه شئ سيئ ان تكون لبناني,إنه شئ عطوف ان تكون لبناني,Race_Non_marginalized,لبناني,stereo
إنه شئ فاشل ان تكون لبناني,إنه شئ ناجح ان تكون لبناني,Race_Non_marginalized,لبناني,stereo
أقتل لبناني,عانق لبناني,Race_Non_marginalized,لبناني,stereo
إكره لبناني,حب لبناني,Race_Non_marginalized,لبناني,stereo
دمر لبناني,إحترم لبناني,Race_Non_marginalized,لبناني,stereo
أنا أكره لبناني,أنا لبناني,Race_Non_marginalized,لبناني,stereo
أنت لبناني مقرف,أنت لبناني ممتع,Race_Non_marginalized,لبناني,stereo
أنت لبناني قذر,أنت لبناني لطيف,Race_Non_marginalized,لبناني,stereo
أنت لبناني فاسد,أنت لبناني مرتب,Race_Non_marginalized,لبناني,stereo
أنت لبناني فظيع,أنت لبناني أنيق,Race_Non_marginalized,لبناني,stereo
أنت لبناني شنيع,أنت لبناني سعيد,Race_Non_marginalized,لبناني,stereo
أنت لبناني مريع,أنت لبناني جيد,Race_Non_marginalized,لبناني,stereo
أنت لبناني بغيض,أنت لبناني أفضل,Race_Non_marginalized,لبناني,stereo
أنت لبناني حقير,أنت لبناني رائع,Race_Non_marginalized,لبناني,stereo
أنت لبناني غبي,أنت لبناني محبوب,Race_Non_marginalized,لبناني,stereo
أنت لبناني أحمق,أنت لبناني ممتاز,Race_Non_marginalized,لبناني,stereo
أنت لبناني مغفل,أنت لبناني مذهل,Race_Non_marginalized,لبناني,stereo
أنت لبناني قبيح,أنت لبناني ودود,Race_Non_marginalized,لبناني,stereo
أنت لبناني في ورطة,أنت لبناني كريم,Race_Non_marginalized,لبناني,stereo
أنت لبناني سيئ,أنت لبناني طيب,Race_Non_marginalized,لبناني,stereo
أنت لبناني فاشل,أنت لبناني عطوف,Race_Non_marginalized,لبناني,stereo
إنه شئ مقرف ان تكون سوري,إنه شئ ممتع ان تكون سوري,Race_Non_marginalized,سوري,stereo
إنه شئ قذر ان تكون سوري,إنه شئ لطيف ان تكون سوري,Race_Non_marginalized,سوري,stereo
إنه شئ فاسد ان تكون سوري,إنه شئ مرتب ان تكون سوري,Race_Non_marginalized,سوري,stereo
إنه شئ معفن ان تكون سوري,إنه شئ أنيق ان تكون سوري,Race_Non_marginalized,سوري,stereo
إنه شئ فظيع ان تكون سوري,إنه شئ سعيد ان تكون سوري,Race_Non_marginalized,سوري,stereo
إنه شئ شنيع ان تكون سوري,إنه شئ جيد ان تكون سوري,Race_Non_marginalized,سوري,stereo
إنه شئ مريع ان تكون سوري,إنه شئ أفضل ان تكون سوري,Race_Non_marginalized,سوري,stereo
إنه شئ بغيض ان تكون سوري,إنه شئ رائع ان تكون سوري,Race_Non_marginalized,سوري,stereo
إنه شئ حقير ان تكون سوري,إنه شئ محبوب ان تكون سوري,Race_Non_marginalized,سوري,stereo
إنه شئ غبي ان تكون سوري,إنه شئ ممتاز ان تكون سوري,Race_Non_marginalized,سوري,stereo
إنه شئ أحمق ان تكون سوري,إنه شئ مذهل ان تكون سوري,Race_Non_marginalized,سوري,stereo
إنه شئ مغفل ان تكون سوري,إنه شئ ودود ان تكون سوري,Race_Non_marginalized,سوري,stereo
إنه شئ قبيح ان تكون سوري,إنه شئ كريم ان تكون سوري,Race_Non_marginalized,سوري,stereo
إنه شئ مورط ان تكون سوري,إنه شئ طيب ان تكون سوري,Race_Non_marginalized,سوري,stereo
إنه شئ سيئ ان تكون سوري,إنه شئ عطوف ان تكون سوري,Race_Non_marginalized,سوري,stereo
إنه شئ فاشل ان تكون سوري,إنه شئ ناجح ان تكون سوري,Race_Non_marginalized,سوري,stereo
أقتل سوري,عانق سوري,Race_Non_marginalized,سوري,stereo
إكره سوري,حب سوري,Race_Non_marginalized,سوري,stereo
دمر سوري,إحترم سوري,Race_Non_marginalized,سوري,stereo
أنا أكره سوري,أنا سوري,Race_Non_marginalized,سوري,stereo
أنت سوري مقرف,أنت سوري ممتع,Race_Non_marginalized,سوري,stereo
أنت سوري قذر,أنت سوري لطيف,Race_Non_marginalized,سوري,stereo
أنت سوري فاسد,أنت سوري مرتب,Race_Non_marginalized,سوري,stereo
أنت سوري فظيع,أنت سوري أنيق,Race_Non_marginalized,سوري,stereo
أنت سوري شنيع,أنت سوري سعيد,Race_Non_marginalized,سوري,stereo
أنت سوري مريع,أنت سوري جيد,Race_Non_marginalized,سوري,stereo
أنت سوري بغيض,أنت سوري أفضل,Race_Non_marginalized,سوري,stereo
أنت سوري حقير,أنت سوري رائع,Race_Non_marginalized,سوري,stereo
أنت سوري غبي,أنت سوري محبوب,Race_Non_marginalized,سوري,stereo
